499110,overcast
499111,overcast
499112,overcast
499113,none
501531,overcast
500054,none
499114,overcast
498801,overcast
527975,overcast
498803,scattered
508358,isolated
498804,none
498805,overcast
498806,overcast
499118,broken
499119,overcast
499120,overcast
498807,overcast
498808,overcast
498809,overcast
498810,overcast
498812,broken
498813,none
499565,overcast
499121,overcast
499122,none
498817,none
500055,none
498818,broken
498819,overcast
498820,none
498821,scattered
498822,broken
498823,scattered
498824,isolated
535020,none
499566,overcast
498825,broken
498826,few
498827,none
499123,isolated
498828,overcast
498829,isolated
498830,none
499124,isolated
498831,none
498832,broken
499125,none
498833,none
498834,few
498835,none
498836,none
498837,scattered
499126,scattered
498838,isolated
498839,none
498840,broken
499127,broken
498841,overcast
498842,isolated
498843,none
498844,overcast
498845,none
498846,broken
509350,overcast
498847,overcast
498848,overcast
498849,overcast
500056,none
498850,none
498851,overcast
498852,overcast
498853,overcast
498854,overcast
498855,overcast
498857,overcast
500477,overcast
498858,overcast
501533,few
499567,scattered
499568,scattered
498859,overcast
498860,none
498861,none
498862,overcast
498863,none
498864,overcast
499128,broken
498865,scattered
498866,broken
499129,few
498867,few
499569,broken
498868,broken
498869,broken
505053,few
498870,isolated
499570,broken
498871,overcast
500478,scattered
498872,overcast
499131,none
501880,none
499571,overcast
499135,none
517335,none
499572,none
500900,broken
500057,few
499138,few
499144,broken
499153,overcast
500059,overcast
500060,overcast
505882,isolated
499173,few
509351,none
499174,none
507108,few
499175,none
505054,none
505055,none
499176,few
501276,none
499177,overcast
501881,none
500061,none
499178,few
503938,none
499576,none
503940,none
501882,none
504507,none
501277,overcast
503939,none
502408,overcast
502409,none
500063,few
499185,none
499186,overcast
499187,none
499188,overcast
499189,none
501883,few
499577,none
502410,none
499190,none
499191,none
499192,none
501884,none
500064,few
501278,none
500065,none
499193,none
504198,none
499194,none
504199,none
499196,none
502843,overcast
499201,overcast
505057,few
499578,overcast
534206,broken
500902,overcast
500066,overcast
499204,none
499206,overcast
499207,broken
500067,overcast
500068,overcast
500069,overcast
500070,overcast
510663,overcast
500072,overcast
542138,broken
500481,broken
509722,overcast
499579,overcast
516845,overcast
499581,broken
499215,few
499582,overcast
505544,overcast
499583,overcast
538299,none
500903,overcast
515748,scattered
500076,broken
517893,none
499580,overcast
523708,overcast
502412,overcast
520649,none
500073,overcast
530763,broken
501535,none
504508,overcast
500074,broken
507495,few
500075,few
561898,overcast
499216,overcast
519663,overcast
499217,overcast
519013,overcast
499218,overcast
504509,scattered
522416,scattered
542139,overcast
543475,overcast
526291,overcast
531659,broken
620698,overcast
503608,none
533644,overcast
503941,none
534527,overcast
516846,overcast
503609,none
506713,none
503206,overcast
508359,overcast
537617,broken
499584,scattered
502844,overcast
499219,overcast
500904,overcast
530764,overcast
499220,few
499221,broken
499222,overcast
501280,overcast
499230,overcast
505059,overcast
500482,overcast
499587,few
499231,few
499232,overcast
499233,scattered
505060,none
499588,none
499236,broken
499241,none
499242,broken
499243,none
499244,broken
499245,broken
499246,overcast
499247,overcast
499248,overcast
499251,none
499252,few
499253,none
502413,none
499591,overcast
500906,none
502414,few
499592,overcast
499254,overcast
499255,overcast
499256,none
499593,overcast
500077,scattered
499257,scattered
499595,overcast
500078,scattered
499259,overcast
500483,scattered
499596,scattered
499597,scattered
500079,scattered
511026,overcast
510664,overcast
499260,isolated
499261,overcast
504510,overcast
500080,overcast
499262,broken
499263,overcast
499264,isolated
499265,few
500484,broken
499598,overcast
499599,overcast
499266,broken
499267,broken
499268,broken
499269,broken
499270,isolated
499271,overcast
499272,overcast
499273,overcast
499274,overcast
499277,overcast
499280,isolated
499282,broken
499283,overcast
499284,broken
499285,scattered
499286,scattered
499287,none
499288,broken
499289,few
499290,isolated
499291,broken
499292,broken
499293,broken
499304,few
499602,overcast
500082,broken
526293,broken
499305,broken
499603,overcast
499604,overcast
499605,overcast
499606,overcast
499306,overcast
500083,broken
499307,none
499308,broken
499309,scattered
499310,overcast
499311,overcast
499312,overcast
499313,overcast
499314,overcast
499315,overcast
499316,overcast
499317,overcast
499318,few
499319,overcast
499320,overcast
499321,overcast
499322,broken
499323,overcast
499324,broken
499325,scattered
501886,isolated
500084,scattered
499607,broken
499608,scattered
499326,broken
499327,overcast
499328,overcast
499329,none
499330,scattered
499331,few
499332,overcast
499333,overcast
499334,isolated
499335,overcast
499336,overcast
500485,scattered
499337,scattered
499338,overcast
501536,few
499339,scattered
499340,isolated
501887,few
500086,overcast
500087,few
499341,overcast
499342,overcast
500088,overcast
499343,overcast
499344,isolated
499345,overcast
499346,overcast
499347,none
499348,broken
499349,few
499610,few
500089,overcast
499350,broken
499351,broken
500486,isolated
499352,scattered
499353,isolated
499354,isolated
499355,isolated
499356,broken
501888,scattered
501889,broken
499358,overcast
499359,broken
499360,broken
499361,overcast
499362,overcast
499363,overcast
500907,overcast
499364,broken
500487,broken
499365,isolated
500488,overcast
505061,none
499367,overcast
499368,overcast
499369,overcast
499370,isolated
499371,overcast
499372,none
501537,broken
499611,overcast
500090,overcast
499613,overcast
499615,overcast
499616,broken
499617,none
499618,isolated
499619,few
499620,overcast
499621,isolated
500091,scattered
499625,broken
499627,few
502846,broken
499628,broken
499629,broken
499630,broken
499631,overcast
499632,broken
499633,few
499639,overcast
499640,overcast
499641,none
499642,overcast
499649,overcast
499650,overcast
499651,overcast
499652,overcast
499653,overcast
499654,overcast
499655,overcast
499656,overcast
499657,overcast
502415,none
502416,none
502417,none
502418,none
502419,none
502420,none
505062,none
499664,none
505063,none
502847,overcast
501281,none
499665,overcast
501890,none
499666,overcast
499667,overcast
499668,overcast
499669,overcast
499670,scattered
499671,overcast
499677,none
504511,none
499678,none
503943,none
499679,none
505064,overcast
499680,isolated
503945,none
499681,overcast
501282,broken
500096,none
500097,none
502421,none
502422,broken
501891,none
505065,none
501892,none
499682,broken
500490,none
499683,none
499684,none
499685,overcast
502423,none
500098,none
501283,none
500099,none
501893,none
499686,none
500100,none
504202,few
504203,none
500491,overcast
500909,overcast
501540,none
505885,overcast
499701,overcast
499702,overcast
500102,overcast
500103,overcast
500104,overcast
500105,overcast
500106,overcast
499703,overcast
500107,overcast
504512,few
500494,none
503946,few
500910,few
500911,overcast
499711,overcast
499712,overcast
499713,overcast
500495,none
500108,none
502426,overcast
502850,broken
502851,overcast
500109,overcast
500110,overcast
500913,broken
500914,overcast
505066,none
502852,overcast
499714,overcast
501285,overcast
500111,overcast
499720,overcast
499721,broken
505067,overcast
499722,overcast
499723,broken
499725,overcast
499726,few
499727,none
499729,overcast
499732,few
500116,overcast
500117,scattered
499733,overcast
500498,overcast
499734,overcast
499735,overcast
499736,overcast
499737,overcast
499738,overcast
499739,overcast
499740,overcast
500118,overcast
499741,overcast
499742,none
500499,overcast
499743,overcast
499744,overcast
499745,overcast
500119,overcast
500120,overcast
500121,overcast
499746,overcast
499747,overcast
499748,overcast
499749,overcast
499750,overcast
499751,overcast
510666,overcast
511030,overcast
499752,overcast
504514,overcast
500917,overcast
499753,overcast
499754,overcast
499755,overcast
499756,few
499757,overcast
499758,overcast
499759,overcast
502854,overcast
499760,overcast
499761,overcast
499762,overcast
500123,overcast
499764,overcast
499765,overcast
499766,overcast
500500,overcast
499767,overcast
499768,overcast
499769,overcast
499770,overcast
500124,overcast
500501,overcast
499771,overcast
499772,overcast
499773,overcast
499774,overcast
499775,none
499776,overcast
499777,overcast
499778,scattered
499779,overcast
499780,overcast
500125,overcast
499781,overcast
499782,overcast
499783,few
499784,overcast
499785,overcast
501541,few
499786,overcast
499787,overcast
499788,overcast
499789,overcast
500126,overcast
499790,overcast
499791,overcast
499792,overcast
499793,overcast
499794,overcast
500127,overcast
499795,overcast
499796,none
499797,overcast
499798,overcast
499799,overcast
499800,overcast
499801,overcast
499802,none
499803,overcast
501897,overcast
499804,overcast
499805,overcast
499806,overcast
499807,few
499808,overcast
499809,overcast
499810,overcast
499811,overcast
499812,overcast
499813,overcast
499815,overcast
499814,overcast
499816,overcast
499817,overcast
499818,overcast
500128,overcast
500129,overcast
499819,none
499820,overcast
499821,overcast
499822,overcast
499824,none
499825,overcast
499826,overcast
499827,overcast
499828,overcast
499829,overcast
499830,overcast
499831,overcast
500130,overcast
499832,none
499833,overcast
499834,isolated
499835,overcast
499836,overcast
499837,overcast
499838,none
501542,isolated
500131,none
501898,few
499839,broken
515294,overcast
499845,overcast
500132,overcast
501899,isolated
499846,overcast
500502,overcast
500133,overcast
499847,overcast
500135,broken
499848,broken
501900,scattered
500136,overcast
499849,overcast
499850,overcast
499851,overcast
500503,overcast
500137,overcast
499853,overcast
500138,overcast
499854,none
500139,overcast
500504,isolated
500918,scattered
500142,overcast
500143,broken
500505,overcast
500144,overcast
500506,few
500146,none
500147,few
500148,overcast
500149,isolated
500507,few
500151,scattered
500153,few
500154,few
501902,scattered
500156,broken
500157,none
500158,broken
500159,few
500160,overcast
500161,overcast
500162,overcast
628467,few
500919,none
501903,none
500164,overcast
500165,few
500166,isolated
501544,none
500168,overcast
500169,none
500187,broken
507117,overcast
500189,none
500190,overcast
500192,broken
500193,overcast
500191,broken
500194,overcast
500195,overcast
500196,none
501289,none
501290,none
500197,overcast
500920,none
500198,overcast
505070,few
502428,broken
500513,none
500514,none
501291,broken
500201,none
500202,overcast
500203,none
500204,none
500205,isolated
500206,broken
500515,none
505071,none
501905,none
500207,broken
509731,none
500516,few
501292,none
500208,none
501906,overcast
504516,none
500209,none
544209,none
500210,none
500211,none
500517,few
502431,overcast
500223,overcast
500518,few
501545,broken
500922,overcast
500225,overcast
500226,overcast
500227,overcast
505072,overcast
500234,overcast
519016,isolated
500520,overcast
654031,overcast
505888,overcast
527980,none
502858,none
514799,isolated
500235,isolated
500236,none
510667,few
502859,overcast
538304,none
500522,none
508911,overcast
501546,none
529388,none
502860,overcast
506722,none
500923,overcast
515751,none
500924,none
517896,few
500925,overcast
542144,none
501294,overcast
534530,none
503213,few
503614,none
503950,none
526295,none
503615,none
523713,none
500240,overcast
520651,none
500237,overcast
532941,none
500238,none
511033,overcast
500239,broken
509732,overcast
500241,overcast
527065,none
543484,few
500521,none
537621,none
620700,overcast
519017,none
543483,none
508373,none
516853,none
506292,none
508022,none
519665,none
505550,none
561901,none
531662,none
505551,overcast
501547,overcast
500926,none
501548,none
500927,none
500242,none
501295,overcast
500248,none
500523,overcast
501296,broken
500250,isolated
500251,none
500252,broken
500253,overcast
501549,few
500255,few
533647,none
500524,overcast
500259,overcast
500930,none
500931,none
500525,none
500261,few
500262,overcast
500263,overcast
500264,overcast
500266,overcast
500267,overcast
500268,overcast
500269,overcast
500526,overcast
500270,few
500271,overcast
500527,overcast
511034,broken
510668,broken
500272,none
500273,overcast
500274,overcast
500275,overcast
500276,overcast
500277,overcast
500278,overcast
500279,overcast
500280,overcast
500281,overcast
500282,overcast
500283,broken
500284,overcast
500285,broken
500932,broken
500286,overcast
500287,none
500528,overcast
500529,overcast
500288,few
500289,none
500290,overcast
500530,scattered
500291,broken
500292,broken
500293,broken
500294,scattered
500295,scattered
500296,none
500297,none
500298,few
500299,overcast
500300,scattered
500301,overcast
500302,overcast
500303,overcast
500532,overcast
501910,few
500304,none
500305,scattered
500533,overcast
500306,broken
500933,scattered
500307,broken
500308,broken
500309,scattered
500310,broken
500311,broken
500312,overcast
500313,scattered
500314,overcast
500315,overcast
500316,overcast
500317,overcast
500318,overcast
500319,few
500320,overcast
500321,broken
500322,overcast
500323,overcast
500324,overcast
500325,scattered
500327,broken
500328,overcast
501297,few
523714,scattered
500329,overcast
500330,isolated
500331,isolated
500332,overcast
505890,few
500333,isolated
500534,overcast
500334,few
500335,overcast
500336,broken
500337,overcast
500338,overcast
500339,overcast
500340,broken
500341,overcast
500535,broken
500934,broken
501912,few
500342,few
500536,none
500343,overcast
500344,overcast
500345,overcast
500346,none
500537,overcast
500347,overcast
500538,overcast
500348,overcast
500349,isolated
500350,broken
500351,overcast
500352,broken
500353,isolated
500354,overcast
500355,overcast
500935,broken
500356,overcast
500357,isolated
500358,broken
500359,broken
500539,overcast
500360,overcast
500361,isolated
500362,isolated
500363,overcast
500364,broken
500540,overcast
500365,overcast
500366,none
500367,broken
500368,broken
500369,overcast
500370,few
500371,none
500372,none
501914,few
501550,few
500936,broken
500541,overcast
500373,overcast
500374,overcast
500375,overcast
500376,overcast
500377,overcast
500378,few
501915,few
500379,overcast
500542,overcast
500543,few
500380,overcast
500381,none
500382,overcast
500383,overcast
500384,overcast
500385,overcast
500386,overcast
505075,few
500387,overcast
500545,overcast
500546,overcast
500547,overcast
500388,overcast
500389,overcast
500390,overcast
500548,overcast
500549,none
500550,none
501551,overcast
500551,few
500937,scattered
500553,none
500554,few
500555,few
502861,overcast
500556,none
500564,none
500565,few
500566,broken
500567,overcast
500568,overcast
500569,broken
500570,overcast
504209,overcast
500574,few
500575,broken
500576,few
500577,few
500578,scattered
500580,none
500584,broken
500585,few
500594,broken
500595,broken
500596,broken
500597,broken
500598,broken
500599,broken
500600,isolated
500601,scattered
500602,broken
500938,isolated
500605,broken
504210,none
500606,broken
500607,overcast
505076,isolated
501299,none
500939,none
500608,none
500609,none
500610,none
508393,few
500611,broken
500613,scattered
501917,overcast
501918,isolated
505077,none
504519,isolated
500618,none
500619,few
500620,few
500621,none
502434,isolated
500940,few
503953,isolated
502435,overcast
501300,none
505078,none
501919,isolated
501920,few
500622,broken
500623,none
500624,none
500625,broken
502436,broken
500626,none
500627,none
501921,few
500628,none
501301,scattered
504520,broken
500941,few
500629,few
501922,scattered
501302,none
500633,broken
500634,broken
511932,overcast
501553,none
500635,overcast
502439,overcast
501923,scattered
505893,overcast
505079,overcast
500636,overcast
500637,overcast
500946,overcast
500947,overcast
500948,overcast
500949,overcast
501925,none
505080,broken
500642,overcast
502865,none
502866,few
504521,none
500640,none
500641,none
500643,overcast
500644,none
500951,overcast
500952,few
500953,overcast
500954,overcast
503954,none
501303,overcast
501304,overcast
505081,isolated
502440,overcast
500955,broken
500645,overcast
500956,few
500646,few
501305,none
505082,scattered
500648,overcast
654032,none
500959,overcast
510053,overcast
500960,few
500649,scattered
532943,broken
500650,overcast
500651,few
505083,isolated
500652,overcast
500961,scattered
500962,scattered
500654,none
501926,scattered
500658,isolated
500659,overcast
500660,broken
511035,broken
500661,isolated
500662,broken
510670,broken
500664,overcast
500665,none
500666,broken
500667,broken
500668,broken
500669,scattered
500670,scattered
501927,none
500671,overcast
511036,broken
500672,overcast
500674,broken
501307,overcast
500675,none
500676,broken
502867,broken
500677,broken
500678,overcast
500679,broken
500680,overcast
500681,overcast
500682,overcast
500963,overcast
500683,overcast
500685,broken
501554,few
500686,scattered
500687,overcast
500688,overcast
500689,isolated
500690,overcast
500691,overcast
500692,overcast
500964,overcast
500693,overcast
500694,overcast
501555,few
500695,none
500696,overcast
500697,overcast
500698,few
500699,isolated
500700,scattered
500701,overcast
500702,few
500703,overcast
500965,overcast
500704,overcast
500705,overcast
501931,broken
500706,overcast
500707,overcast
500708,overcast
500709,overcast
500710,overcast
500711,overcast
500712,overcast
500966,overcast
500713,none
500714,none
500967,overcast
502868,broken
500715,broken
500716,overcast
500717,overcast
500718,overcast
500719,isolated
500720,overcast
500721,overcast
500722,isolated
500723,overcast
500724,overcast
500725,overcast
500726,overcast
500727,overcast
500728,overcast
500729,overcast
500730,overcast
502869,none
500731,overcast
500732,overcast
500733,broken
500734,isolated
500735,overcast
500736,none
500737,broken
500738,broken
500968,overcast
501933,few
500739,overcast
500740,overcast
500969,overcast
500970,overcast
500742,overcast
500972,overcast
500743,overcast
500744,overcast
500745,overcast
500746,overcast
500747,isolated
500748,few
501934,few
500750,overcast
500751,overcast
501935,few
500973,overcast
500752,scattered
500753,overcast
500754,overcast
500755,scattered
500756,scattered
500757,overcast
515296,overcast
500758,overcast
502870,scattered
500759,overcast
500760,scattered
500761,overcast
501556,scattered
500762,overcast
500763,overcast
500764,overcast
500974,overcast
500765,none
500766,overcast
500767,overcast
505084,none
500769,overcast
500770,overcast
502871,overcast
500771,overcast
502441,none
500975,none
501936,scattered
500977,broken
500978,scattered
500980,broken
501309,scattered
502872,broken
501310,none
500982,scattered
500984,overcast
500985,overcast
501311,none
500987,overcast
500989,none
500990,broken
500993,broken
500996,overcast
500999,overcast
501001,broken
501003,none
501004,none
501005,none
501013,none
501015,isolated
501941,overcast
501942,overcast
501019,isolated
515297,overcast
505086,none
516858,none
501943,few
514026,none
502875,few
509363,none
501021,none
521951,few
501022,none
511038,none
501026,isolated
508917,none
501028,overcast
503956,none
501315,none
501314,none
501944,none
501313,few
504523,none
501029,none
502442,none
501946,few
501030,none
501947,overcast
501036,isolated
505087,overcast
502444,overcast
501563,few
501037,overcast
503957,none
501039,overcast
501040,scattered
501041,overcast
501042,overcast
501043,overcast
501044,overcast
501047,none
513644,overcast
501050,overcast
513645,isolated
521186,overcast
501948,overcast
690795,overcast
544729,overcast
540967,none
530772,overcast
647262,overcast
527984,few
654033,overcast
519020,overcast
647263,overcast
505901,overcast
647264,overcast
501053,overcast
502445,overcast
501949,few
505089,broken
505088,broken
502879,overcast
501950,few
504525,scattered
501054,overcast
501055,overcast
503958,broken
501321,few
501320,overcast
502878,overcast
502447,broken
502446,few
501951,few
501952,none
501953,few
501056,overcast
502448,overcast
501057,broken
501058,overcast
501323,overcast
501061,none
501066,none
501068,overcast
501325,isolated
501324,few
501069,overcast
501070,overcast
501071,overcast
501955,few
501954,few
501072,overcast
540005,few
533649,few
501326,none
501075,overcast
501076,scattered
501078,none
501083,overcast
501956,overcast
501085,none
502881,overcast
501327,overcast
502449,overcast
501564,broken
501087,broken
501088,broken
510673,few
501090,broken
501328,overcast
501091,none
501092,overcast
501093,isolated
502882,overcast
501094,overcast
502886,overcast
502883,overcast
502884,overcast
502885,overcast
501329,overcast
501095,none
501096,overcast
501097,none
501099,none
501098,overcast
501100,none
501101,none
502887,broken
501102,overcast
501103,none
501104,overcast
501957,none
501105,none
501106,none
501107,none
501108,none
501109,none
501110,none
501111,none
501112,none
501113,none
501114,scattered
501115,none
501116,none
501118,few
501119,broken
501120,overcast
501121,scattered
501122,broken
501123,broken
501124,broken
521952,few
501125,broken
501126,overcast
501127,none
501128,overcast
501958,scattered
501129,overcast
501130,overcast
501131,overcast
501132,overcast
501133,overcast
501134,overcast
501330,overcast
501565,scattered
502450,overcast
501135,none
501136,broken
501137,scattered
501138,broken
501140,overcast
501141,scattered
501142,overcast
501143,overcast
501144,overcast
501145,overcast
501146,overcast
502451,overcast
501147,few
501148,overcast
501566,scattered
501149,overcast
501150,scattered
501960,none
501331,scattered
501151,overcast
501152,none
501153,scattered
501154,overcast
501155,scattered
501156,none
502889,scattered
503960,overcast
501157,none
501158,isolated
501567,broken
501159,broken
501160,none
501161,broken
501162,none
501163,overcast
501164,none
501165,none
501166,isolated
501167,none
501168,none
501169,none
501170,none
501171,none
501172,scattered
501173,none
501174,none
501175,scattered
501176,scattered
501177,scattered
501178,scattered
501179,few
501180,scattered
501181,scattered
501182,scattered
502890,scattered
501183,scattered
501184,scattered
501961,isolated
501185,none
501962,isolated
501963,isolated
501186,isolated
501187,isolated
502452,none
501188,none
501332,broken
501333,none
501334,overcast
501335,isolated
501336,broken
501568,few
502891,overcast
501339,isolated
501340,none
501341,isolated
501342,isolated
553811,overcast
553812,overcast
646557,few
502893,overcast
501965,overcast
501966,overcast
501569,overcast
501971,broken
501972,overcast
501347,none
501346,none
501570,none
501973,few
510056,few
501348,none
508925,none
501571,none
502895,few
501572,none
501352,none
501353,none
501354,none
509366,none
501573,none
501574,none
505093,none
501976,none
501356,none
501575,none
504527,none
501977,none
501357,none
521189,overcast
501360,overcast
537626,overcast
501579,none
511934,overcast
502463,overcast
508927,overcast
501978,overcast
501580,overcast
501582,overcast
501583,overcast
501584,overcast
501581,overcast
501981,overcast
501364,few
501365,isolated
509749,broken
505094,broken
501367,overcast
502899,overcast
502898,overcast
501370,overcast
501366,overcast
501368,broken
501369,overcast
508404,overcast
501982,overcast
501983,overcast
503963,broken
504528,overcast
501984,none
501985,overcast
501986,overcast
502900,overcast
503227,overcast
502464,overcast
501371,none
539332,overcast
505095,overcast
509750,overcast
503964,overcast
530188,overcast
501373,none
508405,overcast
501374,overcast
501586,overcast
527074,overcast
501987,overcast
501988,none
501989,overcast
501377,overcast
501378,overcast
501990,overcast
502901,overcast
527075,broken
501380,overcast
501381,overcast
501383,few
501384,few
501385,few
501386,overcast
501387,few
501587,overcast
501991,overcast
501389,overcast
501391,overcast
501392,overcast
501393,overcast
501394,overcast
501588,overcast
502465,isolated
501395,none
501396,broken
501397,overcast
501398,none
501993,overcast
501399,overcast
501400,overcast
501401,none
501402,overcast
501403,overcast
501404,overcast
502902,overcast
501405,overcast
501406,overcast
501994,overcast
501407,overcast
501408,overcast
502466,overcast
502467,overcast
501995,overcast
501996,overcast
501589,overcast
501409,overcast
501410,broken
501411,overcast
501412,broken
501413,broken
501414,none
501590,broken
501415,broken
501591,isolated
501416,isolated
501417,overcast
501418,none
501419,few
501997,broken
501998,isolated
501593,broken
501594,none
509751,broken
502468,overcast
501595,few
501999,scattered
501598,broken
509752,none
501599,none
501600,few
502903,overcast
502000,few
502001,none
501602,none
502002,overcast
502003,broken
501604,overcast
510325,overcast
501606,broken
501609,none
501610,overcast
501611,overcast
502906,broken
501623,broken
501624,broken
501626,none
501625,broken
501627,broken
501629,overcast
501628,broken
501632,broken
505096,few
501633,none
502007,overcast
501634,none
501635,broken
502008,none
502009,overcast
510058,none
501636,none
501637,none
501639,broken
501638,none
502011,none
672552,none
501642,scattered
579646,few
505098,few
534540,scattered
502013,none
534541,scattered
502012,scattered
502908,scattered
501644,none
501645,none
506737,few
502471,few
508045,scattered
503624,few
503966,few
501646,none
509368,overcast
509369,none
509370,none
501647,overcast
502470,none
506736,scattered
508046,scattered
504219,few
502469,none
501643,none
505099,none
501648,scattered
501649,scattered
509753,none
502014,scattered
502472,scattered
501651,none
501650,broken
501652,broken
501653,few
504529,none
502015,none
501654,overcast
502016,none
501665,overcast
502017,broken
508930,none
501666,few
501667,broken
501668,none
501670,overcast
501671,overcast
501672,overcast
